ISO3,Name,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
CAN,Canada,12.15                    ,12.15                    ,12.15                    ,12.15                    ,12.15                    ,12.15                    ,12.15                    ,12.15                    ,12.15                    ,12.0877333333                    ,12.0254666667                    ,11.9632                    ,11.8417                    ,11.7202                    ,11.6143                    ,11.5084                    ,11.356                    ,11.356                    ,11.356                    ,11.356                    
CPV,Cape Verde,1.041                    ,1.041                    ,1.080875                    ,1.12075                    ,1.160625                    ,1.2005                    ,1.240375                    ,1.28025                    ,1.320125                    ,1.36                    ,1.49225                    ,1.6245                    ,1.75675                    ,1.889                    ,1.3185                    ,0.748                    ,0.863                    ,0.863                    ,0.863                    ,0.863                    
CAF,Central African Republic,0.445                    ,0.45                    ,0.455                    ,0.46                    ,0.465                    ,0.47                    ,0.475                    ,0.48                    ,0.485                    ,0.49                    ,0.453                    ,0.416                    ,0.379                    ,0.342                    ,0.305                    ,0.305                    ,0.305                    ,0.305                    ,0.305                    ,0.305                    
TCD,Chad,0.305                    ,0.305                    ,0.305                    ,0.305                    ,0.305                    ,0.305                    ,0.305                    ,0.31                    ,0.315                    ,0.32                    ,0.2725                    ,0.225                    ,0.225                    ,0.225                    ,0.225                    ,0.225                    ,0.225                    ,0.225                    ,0.225                    ,0.225                    
CHL,Chile,1.71                    ,1.73433333333                    ,1.75866666667                    ,1.783                    ,1.7704                    ,1.7578                    ,1.7452                    ,1.7326                    ,1.72                    ,1.7035656825                    ,1.687131365                    ,1.6706970475                    ,1.503131365                    ,1.3355656825                    ,1.168                    ,1.17                    ,1.17                    ,1.17                    ,1.17                    ,1.17                    
CHN,China,2.61                    ,2.61                    ,2.63                    ,2.63                    ,2.69                    ,2.7                    ,2.055                    ,2.622                    ,2.38                    ,2.485                    ,2.59                    ,2.69                    ,2.79                    ,2.93                    ,3.14                    ,3.33                    ,3.5                    ,3.79                    ,3.79                    ,3.79                    
COL,Colombia,1.54                    ,1.625                    ,1.71                    ,1.82                    ,1.638                    ,1.87                    ,1.89                    ,1.9                    ,1.92825                    ,1.9465                    ,1.96475                    ,1.993                    ,2.01125                    ,2.0295                    ,2.05825                    ,2.087                    ,2.087                    ,2.087                    ,2.087                    ,2.087                    
COM,Comoros,0.818                    ,0.818                    ,0.818                    ,0.828285714286                    ,0.838571428571                    ,0.848857142857                    ,0.859142857143                    ,0.869428571429                    ,0.879714285714                    ,0.89                    ,0.89                    ,0.89                    ,0.89                    ,0.89                    ,0.89                    ,0.89                    ,0.89                    ,0.89                    ,0.89                    ,0.89                    
COG,Congo,1.211                    ,1.20533333333                    ,1.19966666667                    ,1.194                    ,1.18833333333                    ,1.18266666667                    ,1.177                    ,1.17133333333                    ,1.16566666667                    ,1.16                    ,1.07966666667                    ,0.999333333333                    ,0.919                    ,0.919                    ,0.919                    ,0.919                    ,0.919                    ,0.919                    ,0.919                    ,0.919                    
COD,"Congo, the Democratic Republic of ",0.598                    ,0.598                    ,0.60275                    ,0.6075                    ,0.61225                    ,0.617                    ,0.62175                    ,0.6265                    ,0.63125                    ,0.636                    ,0.636                    ,0.636                    ,0.636                    ,0.636                    ,0.636                    ,0.636                    ,0.636                    ,0.636                    ,0.636                    ,0.636                    
CRI,Costa Rica,1.784                    ,1.794                    ,1.802                    ,1.831                    ,2.649                    ,2.255                    ,2.22646153846                    ,2.19792307692                    ,2.16938461538                    ,2.14084615385                    ,2.11230769231                    ,2.08376923077                    ,2.05523076923                    ,2.02669230769                    ,1.99815384615                    ,1.96961538462                    ,1.94107692308                    ,1.91253846154                    ,1.884                    ,1.884                    
CIV,Cote d'Ivoire,0.69                    ,0.69                    ,0.69375                    ,0.6975                    ,0.70125                    ,0.705                    ,0.70875                    ,0.7125                    ,0.71625                    ,0.72                    ,0.69675                    ,0.6735                    ,0.65025                    ,0.627                    ,0.627                    ,0.627                    ,0.627                    ,0.627                    ,0.627                    ,0.627                    
HRV,Croatia,7.496                    ,7.71                    ,7.719                    ,7.748                    ,7.273                    ,7.843                    ,7.834                    ,7.86                    ,7.904                    ,7.86                    ,7.96                    ,7.93                    ,8.17                    ,8.21984605555                    ,8.22542302777                    ,8.231                    ,8.64                    ,8.27                    ,8.27                    ,8.27                    
CUB,Cuba,12.62                    ,12.682                    ,12.744                    ,12.9416666667                    ,13.1393333333                    ,13.337                    ,13.3435                    ,13.35                    ,13.6878                    ,14.0256                    ,14.3634                    ,14.7012                    ,15.039                    ,15.2846666667                    ,15.5303333333                    ,15.776                    ,15.776                    ,15.776                    ,15.776                    ,15.776                    
CYP,Cyprus,6.53                    ,6.53                    ,6.38633333333                    ,6.24266666667                    ,6.099                    ,6.963                    ,6.6425                    ,6.322                    ,6.3115                    ,6.301                    ,6.2905                    ,6.28                    ,6.5815                    ,6.883                    ,7.0485                    ,7.214                    ,6.747                    ,6.79                    ,6.79                    ,6.79                    
CZE,Czech Republic,11.93                    ,11.93                    ,12.03                    ,11.93                    ,12.03                    ,12.33                    ,12.33                    ,12.43                    ,12.443                    ,12.4653333333                    ,12.4876666667                    ,12.51                    ,12.564                    ,12.175                    ,12.334                    ,12.493                    ,12.054                    ,12.054                    ,12.054                    ,12.054                    
DNK,Denmark,12.66                    ,12.66                    ,12.76                    ,12.86                    ,12.86                    ,12.86                    ,12.86                    ,12.96                    ,13.305                    ,13.65                    ,13.2845                    ,12.919                    ,17.959                    ,18.738                    ,19.517                    ,20.27                    ,20.27                    ,20.27                    ,20.27                    ,20.27                    
DJI,Djibouti,0.611                    ,0.56                    ,0.557666666667                    ,0.555333333333                    ,0.553                    ,0.5626                    ,0.5722                    ,0.5818                    ,0.5914                    ,0.601                    ,0.748                    ,0.874333333333                    ,0.951666666667                    ,1.029                    ,1.029                    ,1.029                    ,1.029                    ,1.029                    ,1.029                    ,1.029                    
DMA,Dominica,4.64                    ,4.663                    ,4.67                    ,5.30375                    ,5.9375                    ,6.57125                    ,7.205                    ,7.205                    ,7.205                    ,7.205                    ,7.205                    ,7.205                    ,7.205                    ,7.205                    ,7.205                    ,7.205                    ,7.205                    ,7.205                    ,7.205                    ,7.205                    
DOM,Dominican Republic,3.338                    ,3.666                    ,3.994                    ,3.90066666667                    ,3.80733333333                    ,3.714                    ,3.63272727273                    ,3.55145454545                    ,3.47018181818                    ,3.38890909091                    ,3.30763636364                    ,3.22636363636                    ,3.14509090909                    ,3.06381818182                    ,2.98254545455                    ,2.90127272727                    ,2.82                    ,2.82                    ,2.82                    ,2.82                    
ECU,Ecuador,2.99                    ,2.985                    ,3.356                    ,3.2065                    ,3.057                    ,3.14                    ,3.19888888889                    ,3.25777777778                    ,3.31666666667                    ,3.37555555556                    ,3.43444444444                    ,3.49333333333                    ,3.55222222222                    ,3.61111111111                    ,3.67                    ,3.67                    ,3.881                    ,3.881                    ,3.881                    ,3.881                    
EGY,Egypt,5.37                    ,5.37                    ,4.95                    ,5.12266666667                    ,5.29533333333                    ,5.468                    ,5.5304                    ,5.5928                    ,5.6552                    ,5.7176                    ,5.78                    ,5.9225                    ,6.065                    ,6.2075                    ,6.35                    ,6.35                    ,6.35                    ,6.35                    ,6.35                    ,6.35                    
SLV,El Salvador,1.71                    ,1.7905                    ,1.871                    ,1.91766666667                    ,1.96433333333                    ,2.011                    ,2.0255                    ,2.04                    ,2.03916666667                    ,2.03833333333                    ,2.0375                    ,2.03666666667                    ,2.01883333333                    ,2.001                    ,2.001                    ,2.001                    ,2.001                    ,2.001                    ,2.001                    ,2.001                    
GNQ,Equatorial Guinea,0.743                    ,0.781                    ,0.788                    ,0.795                    ,0.802                    ,0.809                    ,0.816                    ,0.823                    ,0.83                    ,0.837                    ,0.837                    ,0.837                    ,0.837                    ,0.837                    ,0.837                    ,0.837                    ,0.837                    ,0.837                    ,0.837                    ,0.837                    
ERI,Eritrea,0.613                    ,0.613                    ,0.6155                    ,0.618                    ,0.6205                    ,0.623                    ,0.6255                    ,0.628                    ,0.6305                    ,0.633                    ,0.633                    ,0.633                    ,0.633                    ,0.633                    ,0.633                    ,0.633                    ,0.633                    ,0.633                    ,0.633                    ,0.633                    
EST,Estonia,10.171                    ,10.128                    ,10.094                    ,10.09                    ,10.186                    ,11.455                    ,10.14                    ,10.174                    ,10.208                    ,10.242                    ,10.276                    ,10.31                    ,10.2695                    ,10.229                    ,10.0665                    ,9.904                    ,9.724                    ,9.62                    ,9.62                    ,9.62                    
ETH,Ethiopia,0.245                    ,0.245                    ,0.243                    ,0.241                    ,0.24                    ,0.241                    ,0.248                    ,0.249                    ,0.25                    ,0.252                    ,0.254                    ,0.256                    ,0.258                    ,0.268                    ,0.278                    ,0.258                    ,0.258                    ,0.258                    ,0.258                    ,0.258                    
FJI,Fiji,2.456                    ,2.456                    ,2.456                    ,2.337                    ,2.317                    ,2.345975                    ,2.37495                    ,2.403925                    ,2.4329                    ,2.47208333333                    ,2.51126666667                    ,2.55045                    ,2.58963333333                    ,2.62881666667                    ,2.668                    ,2.668                    ,2.668                    ,2.668                    ,2.668                    ,2.668                    
FIN,Finland,11.12                    ,11.22                    ,11.32                    ,11.32                    ,11.42                    ,11.52                    ,11.52                    ,11.52                    ,11.52                    ,11.7533333333                    ,11.9866666667                    ,12.22                    ,18.839                    ,22.473                    ,26.861                    ,13.739                    ,13.766                    ,13.766                    ,13.766                    ,13.766                    
FRA,France,11.2                    ,11.2                    ,11.3                    ,11.3                    ,11.3                    ,11.3                    ,11.3                    ,11.3                    ,11.4                    ,11.367                    ,11.3885                    ,11.41                    ,11.7825                    ,11.59                    ,11.9673333333                    ,12.3446666667                    ,12.681                    ,12.48                    ,12.49                    ,12.49                    
GAB,Gabon,5.306                    ,5.30633333333                    ,5.30666666667                    ,5.307                    ,5.30733333333                    ,5.30766666667                    ,5.308                    ,5.30833333333                    ,5.30866666667                    ,5.309                    ,5.309                    ,5.309                    ,5.309                    ,5.309                    ,5.309                    ,5.309                    ,5.309                    ,5.309                    ,5.309                    ,5.309                    
GMB,Gambia,1.355                    ,1.355                    ,1.355                    ,1.3675                    ,1.38                    ,1.3925                    ,1.405                    ,1.4175                    ,1.43                    ,1.3384                    ,1.2468                    ,1.1552                    ,1.0636                    ,0.972                    ,0.789                    ,0.606                    ,0.606                    ,0.606                    ,0.606                    ,0.606                    
GEO,Georgia,8.822                    ,8.487                    ,9.222                    ,9.072                    ,7.798                    ,8.761                    ,8.325                    ,7.937                    ,8.119                    ,8.306                    ,8.493                    ,8.68                    ,8.428                    ,8.16616666667                    ,7.90433333333                    ,7.979                    ,4.396                    ,4.382                    ,4.411                    ,4.411                    
DEU,Germany,12.82                    ,12.82                    ,12.82                    ,12.92                    ,12.92                    ,13.02                    ,13.02                    ,13.02                    ,13.12                    ,12.2783333333                    ,11.4366666667                    ,11.431                    ,12.8885                    ,14.351                    ,14.709                    ,15.067                    ,15.295                    ,15.378                    ,15.378                    ,15.378                    
GHA,Ghana,0.982                    ,0.982                    ,0.986666666667                    ,0.991333333333                    ,0.996                    ,1.00066666667                    ,1.00533333333                    ,1.01                    ,1.04                    ,1.07                    ,1.07375                    ,1.0775                    ,1.08125                    ,1.085                    ,1.131                    ,1.022                    ,1.022                    ,1.022                    ,1.022                    ,1.022                    
GRC,Greece,4.075                    ,4.075                    ,4.175                    ,4.275                    ,4.375                    ,4.475                    ,4.555                    ,5.56625                    ,6.5775                    ,7.58875                    ,8.6                    ,8.826                    ,9.2645                    ,9.703                    ,8.0525                    ,6.402                    ,6.402                    ,6.402                    ,6.402                    ,6.402                    
GRD,Grenada,4.63                    ,4.555                    ,4.48                    ,4.9556                    ,5.02448                    ,5.09336                    ,5.16224                    ,5.23112                    ,5.3                    ,5.03                    ,4.76                    ,4.49                    ,4.49                    ,4.49                    ,4.49                    ,4.49                    ,4.49                    ,4.49                    ,4.49                    ,4.49                    
GTM,Guatemala,5.15                    ,5.0665                    ,4.983                    ,4.9665                    ,4.95                    ,4.6379                    ,4.3258                    ,4.0137                    ,3.7016                    ,3.3895                    ,3.0774                    ,2.7653                    ,2.4532                    ,2.1411                    ,1.829                    ,1.829                    ,1.829                    ,1.829                    ,1.829                    ,1.829                    
GIN,Guinea,0.64                    ,0.6328                    ,0.6256                    ,0.6184                    ,0.6112                    ,0.604                    ,0.608                    ,0.612                    ,0.616                    ,0.62                    ,0.143                    ,0.143                    ,0.143                    ,0.143                    ,0.143                    ,0.143                    ,0.143                    ,0.143                    ,0.143                    ,0.143                    
GNB,Guinea-Bissau,0.866                    ,0.866                    ,0.86025                    ,0.8545                    ,0.84875                    ,0.843                    ,0.83725                    ,0.8315                    ,0.82575                    ,0.82                    ,0.764                    ,0.708                    ,0.652                    ,0.596                    ,0.655                    ,0.596                    ,0.596                    ,0.596                    ,0.596                    ,0.596                    
GUY,Guyana,2.62                    ,2.5455                    ,2.471                    ,2.57066666667                    ,2.67033333333                    ,2.77                    ,2.5675                    ,2.365                    ,2.1625                    ,1.96                    ,1.7575                    ,1.555                    ,1.3525                    ,1.15                    ,0.9475                    ,0.745                    ,0.745                    ,0.745                    ,0.745                    ,0.745                    
HTI,Haiti,0.267                    ,0.297                    ,0.327                    ,0.357                    ,0.357                    ,0.357                    ,0.357                    ,0.357                    ,0.357                    ,0.357                    ,0.357                    ,0.357                    ,0.357                    ,0.357                    ,0.357                    ,0.357                    ,0.357                    ,0.357                    ,0.357                    ,0.357                    
HND,Honduras,1.97                    ,2.061                    ,2.152                    ,2.06466666667                    ,1.97733333333                    ,1.89                    ,1.8028                    ,1.7156                    ,1.6284                    ,1.5412                    ,1.454                    ,1.454                    ,1.454                    ,1.454                    ,1.454                    ,1.454                    ,1.454                    ,1.454                    ,1.454                    ,1.454                    
